/* DATA DESCRIPTION:
THIS IS PRELIMINARY RAW DATA! DO NOT USE IN PUBLICATIONS!
FOR PUBLICATIONS VISIT WWW.PANGAEA.DE TO FIND THE VALIDATED DATASET!
Institution: Alfred Wegener Institut, Helmholtz Center for Polar and Marine Research
Station name: DBLK
WMO ID: 00067
PI: Holger Schmithüsen [holger.schmithuesen@awi.de]
Operator: Juliane Hempelt
Cruise: PS113


Coverage:	LATITUDE: -48.73907 * LONGITUDE: -62.15592
	DATE/TIME START: 2018-05-10T11:22:58 * DATE/TIME END: 2018-05-10T13:03:33
	MINIMUM ALTITUDE: 10m * MAXIMUM ALTITUDE: 30081m
*/
Altitude [m]	PPPP [hPa]	TTT [°C]	RH [%]	dd [deg]	ff [m/s]
25389	21.75	-71.13	1.1	260	19.9
25397	21.72	-71.15	1.2	261	20.0
25404	21.70	-71.18	1.3	261	20.2
25410	21.67	-71.22	1.3	261	20.3
25418	21.64	-71.26	1.4	261	20.4
25428	21.61	-71.24	1.3	261	20.5
25438	21.57	-71.11	1.3	262	20.6
25447	21.54	-70.91	1.3	262	20.7
25454	21.51	-70.75	1.3	262	20.8
25462	21.48	-70.69	1.4	262	20.9
25469	21.46	-70.73	1.4	262	21.0
25477	21.43	-70.81	1.4	263	21.1
25484	21.40	-70.87	1.5	263	21.1
25493	21.37	-70.94	1.5	263	21.2
25502	21.34	-71.03	1.5	263	21.3
25511	21.31	-71.12	1.4	263	21.3
25519	21.28	-71.21	1.4	264	21.4
25526	21.25	-71.28	1.4	264	21.4
25533	21.23	-71.36	1.5	264	21.5
25540	21.20	-71.43	1.5	264	21.5
25548	21.17	-71.49	1.5	264	21.5
25555	21.15	-71.50	1.4	264	21.6
25563	21.12	-71.43	1.5	264	21.6
25572	21.09	-71.27	1.5	264	21.6
25581	21.06	-71.05	1.5	264	21.7
25589	21.03	-70.86	1.4	264	21.7
25595	21.00	-70.75	1.4	264	21.7
25602	20.98	-70.72	1.3	264	21.7
25609	20.96	-70.72	1.3	264	21.8
25617	20.93	-70.70	1.4	263	21.8
25625	20.90	-70.60	1.4	263	21.8
25633	20.87	-70.45	1.4	263	21.8
25640	20.85	-70.32	1.5	263	21.9
25647	20.82	-70.27	1.5	263	21.9
25654	20.80	-70.30	1.4	262	21.9
25661	20.77	-70.35	1.3	262	22.0
25667	20.75	-70.37	1.3	262	22.0
25672	20.73	-70.39	1.3	262	22.1
25679	20.71	-70.37	1.4	262	22.1
25688	20.68	-70.32	1.4	261	22.1
25697	20.65	-70.29	1.5	261	22.2
25705	20.62	-70.29	1.5	261	22.2
25712	20.60	-70.31	1.5	261	22.3
25719	20.57	-70.33	1.5	261	22.3
25726	20.55	-70.35	1.5	261	22.4
25732	20.52	-70.37	1.5	261	22.4
25739	20.50	-70.41	1.5	261	22.4
25746	20.48	-70.46	1.6	260	22.5
25753	20.45	-70.47	1.6	260	22.5
25761	20.43	-70.46	1.6	260	22.6
25768	20.40	-70.44	1.6	260	22.7
25773	20.38	-70.44	1.6	260	22.7
25779	20.36	-70.47	1.6	260	22.8
25785	20.34	-70.52	1.6	260	22.8
25792	20.32	-70.56	1.6	260	22.9
25798	20.30	-70.62	1.6	260	22.9
25805	20.28	-70.66	1.7	260	23.0
25811	20.25	-70.71	1.7	260	23.0
25818	20.23	-70.76	1.7	260	23.1
25825	20.21	-70.81	1.7	260	23.2
25833	20.18	-70.88	1.7	260	23.2
25842	20.15	-70.93	1.7	260	23.3
25849	20.13	-70.98	1.6	260	23.3
25855	20.11	-71.02	1.6	260	23.4
25861	20.09	-71.06	1.7	260	23.4
25867	20.07	-71.09	1.7	260	23.4
25872	20.05	-71.13	1.7	260	23.5
25877	20.03	-71.17	1.6	261	23.5
25882	20.01	-71.19	1.6	261	23.6
25886	20.00	-71.22	1.6	261	23.6
25890	19.98	-71.24	1.6	261	23.7
25896	19.96	-71.27	1.6	261	23.7
25902	19.94	-71.30	1.5	261	23.8
25910	19.92	-71.35	1.5	261	23.8
25918	19.89	-71.42	1.5	261	23.9
25925	19.87	-71.47	1.4	261	23.9
25930	19.85	-71.49	1.4	261	24.0
25935	19.83	-71.46	1.4	261	24.0
25940	19.82	-71.42	1.4	261	24.1
25945	19.80	-71.43	1.4	261	24.2
25951	19.78	-71.49	1.3	261	24.3
25957	19.76	-71.53	1.3	261	24.4
25963	19.74	-71.50	1.2	261	24.5
25968	19.72	-71.45	1.2	261	24.6
25973	19.71	-71.42	1.2	261	24.7
25978	19.69	-71.42	1.2	261	24.9
25982	19.68	-71.44	1.1	261	25.0
25987	19.66	-71.45	1.2	260	25.1
25992	19.64	-71.42	1.2	260	25.3
25998	19.62	-71.33	1.1	260	25.5
26004	19.60	-71.18	1.1	260	25.6
26010	19.58	-71.06	1.0	260	25.8
26016	19.57	-71.02	1.0	260	26.0
26021	19.55	-71.03	1.0	260	26.1
26026	19.53	-71.00	1.0	259	26.3
26031	19.51	-70.97	1.0	259	26.5
26036	19.50	-70.87	1.0	259	26.7
26041	19.48	-70.72	1.0	259	26.8
26045	19.47	-70.60	1.0	259	27.0
26050	19.45	-70.50	1.0	258	27.1
26055	19.44	-70.39	1.0	258	27.3
26060	19.42	-70.30	1.0	258	27.4
26065	19.40	-70.26	1.0	258	27.6
26069	19.39	-70.26	1.0	258	27.7
26073	19.38	-70.30	1.0	257	27.8
26078	19.36	-70.35	1.1	257	27.9
26083	19.34	-70.40	1.1	257	28.0
26089	19.33	-70.43	1.2	257	28.1
26094	19.31	-70.47	1.2	257	28.1
26100	19.29	-70.50	1.2	256	28.2
26106	19.27	-70.54	1.2	256	28.2
26110	19.26	-70.55	1.2	256	28.2
26115	19.24	-70.51	1.2	256	28.3
26118	19.23	-70.45	1.3	256	28.3
26121	19.22	-70.41	1.3	255	28.3
26124	19.21	-70.41	1.3	255	28.3
26127	19.20	-70.43	1.3	255	28.3
26131	19.19	-70.41	1.3	255	28.3
26135	19.18	-70.35	1.3	255	28.2
26140	19.16	-70.30	1.3	255	28.2
26145	19.14	-70.32	1.4	254	28.2
26150	19.13	-70.35	1.4	254	28.1
26155	19.11	-70.39	1.4	254	28.1
26159	19.10	-70.42	1.4	254	28.0
26164	19.08	-70.44	1.3	254	28.0
26168	19.07	-70.46	1.3	253	27.9
26173	19.05	-70.49	1.3	253	27.9
26178	19.04	-70.51	1.4	253	27.8
26182	19.02	-70.53	1.4	253	27.7
26186	19.01	-70.55	1.5	253	27.6
26189	19.00	-70.57	1.5	253	27.5
26192	18.99	-70.59	1.5	252	27.5
26195	18.98	-70.62	1.5	252	27.4
26199	18.97	-70.66	1.5	252	27.3
26204	18.95	-70.72	1.6	252	27.2
26209	18.94	-70.78	1.6	252	27.1
26214	18.92	-70.83	1.7	252	27.0
26219	18.91	-70.89	1.7	252	26.9
26223	18.89	-70.86	1.7	252	26.8
26227	18.88	-70.71	1.7	251	26.6
26231	18.87	-70.56	1.6	251	26.5
26235	18.86	-70.41	1.7	251	26.4
26238	18.84	-70.34	1.7	251	26.3
26242	18.83	-70.37	1.8	251	26.2
26245	18.82	-70.41	1.8	251	26.0
26250	18.81	-70.44	1.8	251	25.9
26255	18.79	-70.45	1.8	251	25.8
26261	18.77	-70.46	1.8	251	25.7
26267	18.75	-70.47	1.9	251	25.5
26273	18.74	-70.48	2.0	251	25.4
26277	18.72	-70.52	2.0	251	25.3
26281	18.71	-70.59	2.0	251	25.1
26285	18.70	-70.66	2.0	251	25.0
26288	18.69	-70.71	2.0	251	24.9
26291	18.68	-70.75	2.0	251	24.7
26294	18.67	-70.79	2.0	251	24.6
26298	18.66	-70.81	2.0	251	24.4
26302	18.64	-70.84	2.0	251	24.3
26306	18.63	-70.87	2.0	252	24.1
26310	18.62	-70.91	2.0	252	24.0
26316	18.60	-70.95	2.0	252	23.8
26322	18.58	-71.02	2.0	252	23.7
26328	18.56	-71.07	2.0	252	23.5
26333	18.55	-71.09	2.0	252	23.4
26338	18.53	-71.10	1.9	252	23.2
26343	18.51	-71.11	1.9	252	23.0
26348	18.50	-71.13	1.9	252	22.9
26354	18.48	-71.18	1.9	252	22.7
26359	18.46	-71.24	1.9	252	22.5
26364	18.45	-71.30	1.9	252	22.3
26369	18.43	-71.33	1.9	252	22.2
26374	18.42	-71.32	1.8	252	22.0
26380	18.40	-71.30	1.8	252	21.8
26386	18.38	-71.28	1.8	252	21.7
26392	18.36	-71.28	1.7	253	21.5
26397	18.35	-71.32	1.7	253	21.4
26402	18.33	-71.36	1.7	253	21.2
26408	18.31	-71.37	1.7	253	21.1
26414	18.29	-71.34	1.7	253	20.9
26420	18.27	-71.32	1.6	253	20.8
26426	18.26	-71.32	1.6	253	20.7
26431	18.24	-71.34	1.6	253	20.6
26436	18.23	-71.36	1.5	253	20.5
26440	18.21	-71.38	1.5	254	20.4
26445	18.20	-71.40	1.5	254	20.4
26450	18.18	-71.39	1.4	254	20.3
26456	18.17	-71.35	1.4	254	20.2
26461	18.15	-71.31	1.4	255	20.2
26467	18.13	-71.28	1.4	255	20.2
26472	18.12	-71.29	1.3	255	20.1
26477	18.10	-71.30	1.3	256	20.1
26482	18.08	-71.31	1.2	256	20.1
26488	18.06	-71.33	1.2	256	20.2
26495	18.04	-71.35	1.2	257	20.2
26501	18.03	-71.36	1.2	257	20.2
26507	18.01	-71.41	1.2	258	20.3
26512	17.99	-71.49	1.3	258	20.3
26518	17.97	-71.58	1.2	259	20.4
26525	17.95	-71.57	1.2	259	20.5
26531	17.93	-71.41	1.2	260	20.5
26538	17.91	-71.13	1.1	260	20.6
26544	17.89	-70.93	1.1	261	20.7
26550	17.88	-70.86	1.0	261	20.8
26556	17.86	-70.78	1.0	262	20.9
26562	17.84	-70.71	1.1	262	21.0
26568	17.82	-70.70	1.1	263	21.1
26574	17.80	-70.71	1.1	263	21.2
26580	17.79	-70.62	1.1	264	21.3
26587	17.77	-70.47	1.2	264	21.4
26593	17.75	-70.34	1.2	265	21.5
26600	17.73	-70.28	1.1	265	21.7
26607	17.71	-70.27	1.1	265	21.8
26614	17.69	-70.25	1.1	266	21.9
26621	17.67	-70.21	1.1	266	22.0
26628	17.64	-70.14	1.2	266	22.1
26635	17.62	-70.06	1.2	267	22.2
26641	17.60	-70.01	1.3	267	22.3
26646	17.59	-70.02	1.3	267	22.4
26652	17.57	-70.08	1.4	267	22.5
26657	17.56	-70.14	1.4	267	22.6
26663	17.54	-70.21	1.4	267	22.7
26670	17.52	-70.29	1.4	267	22.8
26679	17.49	-70.39	1.5	267	22.9
26688	17.47	-70.52	1.6	267	22.9
26697	17.44	-70.63	1.7	267	23.0
26702	17.42	-70.66	1.7	267	23.1
26707	17.41	-70.61	1.7	267	23.2
26711	17.40	-70.54	1.6	267	23.2
26717	17.38	-70.50	1.6	267	23.3
26725	17.36	-70.55	1.6	267	23.4
26733	17.33	-70.64	1.6	267	23.4
26743	17.31	-70.73	1.7	267	23.5
26752	17.28	-70.80	1.7	267	23.5
26761	17.25	-70.84	1.6	266	23.6
26768	17.23	-70.86	1.6	266	23.6
26775	17.21	-70.85	1.6	266	23.7
26782	17.19	-70.82	1.5	266	23.7
26789	17.17	-70.77	1.6	266	23.8
26796	17.15	-70.75	1.6	266	23.8
26803	17.13	-70.75	1.6	265	23.8
26809	17.11	-70.75	1.5	265	23.8
26815	17.10	-70.75	1.5	265	23.8
26822	17.07	-70.73	1.4	265	23.8
26831	17.05	-70.67	1.4	265	23.8
26839	17.03	-70.66	1.4	265	23.8
26847	17.00	-70.69	1.4	264	23.8
26855	16.98	-70.73	1.4	264	23.8
26862	16.96	-70.76	1.5	264	23.8
26869	16.94	-70.81	1.5	264	23.8
26875	16.92	-70.86	1.4	264	23.8
26882	16.90	-70.91	1.4	264	23.7
26889	16.88	-70.96	1.3	264	23.7
26896	16.86	-71.02	1.4	264	23.7
26902	16.85	-71.07	1.4	264	23.7
26908	16.83	-71.05	1.4	264	23.6
26914	16.81	-70.94	1.4	264	23.6
26921	16.79	-70.79	1.4	264	23.6
26929	16.77	-70.74	1.4	264	23.6
26938	16.75	-70.82	1.3	264	23.5
26947	16.72	-70.91	1.3	264	23.5
26956	16.69	-70.99	1.4	264	23.5
26963	16.67	-71.06	1.4	264	23.5
26971	16.65	-71.08	1.4	264	23.5
26978	16.63	-71.08	1.3	264	23.5
26984	16.61	-71.07	1.3	264	23.5
26991	16.60	-71.05	1.3	264	23.6
26998	16.58	-71.03	1.3	264	23.6
27006	16.55	-71.02	1.3	265	23.7
27013	16.53	-71.04	1.3	265	23.7
27019	16.52	-71.03	1.3	265	23.8
27027	16.49	-70.97	1.3	265	23.8
27036	16.47	-70.93	1.2	265	23.9
27044	16.45	-70.93	1.2	265	24.0
27051	16.43	-70.93	1.2	265	24.1
27058	16.41	-70.92	1.2	265	24.2
27067	16.38	-70.92	1.3	265	24.3
27075	16.36	-70.92	1.3	265	24.5
27082	16.34	-70.92	1.3	265	24.6
27089	16.32	-70.93	1.3	265	24.7
27095	16.31	-70.94	1.3	265	24.9
27102	16.29	-70.96	1.3	264	25.0
27109	16.27	-71.02	1.3	264	25.2
27117	16.25	-71.07	1.3	264	25.3
27124	16.23	-71.13	1.3	264	25.5
27132	16.21	-71.16	1.4	264	25.7
27138	16.19	-71.12	1.4	264	25.8
27145	16.17	-71.00	1.3	264	26.0
27153	16.15	-70.83	1.3	264	26.2
27163	16.12	-70.70	1.3	263	26.3
27173	16.09	-70.62	1.4	263	26.5
27182	16.07	-70.57	1.4	263	26.6
27189	16.05	-70.53	1.4	263	26.8
27197	16.03	-70.54	1.3	263	26.9
27203	16.01	-70.59	1.3	263	27.1
27210	15.99	-70.62	1.3	262	27.2
27217	15.97	-70.65	1.4	262	27.4
27225	15.95	-70.68	1.5	262	27.5
27234	15.93	-70.71	1.6	262	27.6
27243	15.90	-70.70	1.6	262	27.7
27252	15.88	-70.67	1.5	261	27.8
27259	15.86	-70.70	1.4	261	27.9
27267	15.84	-70.78	1.4	261	28.0
27275	15.82	-70.86	1.5	261	28.1
27283	15.80	-70.94	1.6	261	28.2
27290	15.78	-71.02	1.6	260	28.3
27297	15.76	-71.06	1.6	260	28.3
27303	15.74	-71.09	1.6	260	28.4
27310	15.73	-71.13	1.6	260	28.4
27318	15.70	-71.17	1.6	260	28.5
27328	15.68	-71.22	1.6	260	28.5
27338	15.65	-71.27	1.6	259	28.5
27347	15.63	-71.32	1.7	259	28.6
27354	15.61	-71.36	1.7	259	28.6
27362	15.59	-71.40	1.7	259	28.6
27369	15.57	-71.39	1.8	259	28.6
27376	15.55	-71.30	1.7	259	28.6
27383	15.53	-71.20	1.7	258	28.5
27390	15.51	-71.13	1.7	258	28.5
27397	15.49	-71.10	1.7	258	28.5
27404	15.48	-71.10	1.7	258	28.4
27412	15.46	-71.12	1.6	258	28.4
27419	15.44	-71.13	1.6	258	28.4
27427	15.42	-71.16	1.6	257	28.3
27435	15.39	-71.24	1.6	257	28.3
27444	15.37	-71.36	1.6	257	28.2
27452	15.35	-71.50	1.7	257	28.1
27460	15.33	-71.58	1.7	257	28.1
27467	15.31	-71.61	1.7	257	28.0
27474	15.29	-71.63	1.7	257	27.9
27481	15.28	-71.69	1.6	257	27.9
27489	15.26	-71.75	1.6	257	27.8
27497	15.23	-71.82	1.6	257	27.7
27505	15.21	-71.88	1.6	257	27.6
27512	15.19	-71.95	1.6	256	27.6
27519	15.18	-71.99	1.6	256	27.5
27525	15.16	-72.00	1.6	256	27.4
27532	15.15	-72.01	1.6	256	27.3
27538	15.13	-72.02	1.6	256	27.2
27546	15.11	-72.08	1.6	257	27.1
27554	15.09	-72.17	1.5	257	27.1
27562	15.07	-72.27	1.4	257	27.0
27571	15.04	-72.36	1.3	257	26.9
27578	15.03	-72.44	1.3	257	26.8
27584	15.01	-72.48	1.3	257	26.8
27591	14.99	-72.45	1.3	257	26.7
27598	14.98	-72.35	1.3	257	26.6
27605	14.96	-72.29	1.3	257	26.6
27611	14.94	-72.32	1.3	258	26.5
27616	14.93	-72.35	1.2	258	26.4
27621	14.92	-72.37	1.2	258	26.4
27627	14.90	-72.41	1.1	258	26.4
27634	14.88	-72.44	1.1	258	26.3
27640	14.87	-72.48	1.2	259	26.3
27646	14.85	-72.52	1.2	259	26.3
27652	14.84	-72.57	1.3	259	26.3
27658	14.82	-72.61	1.4	259	26.3
27664	14.81	-72.66	1.4	259	26.3
27671	14.79	-72.63	1.4	259	26.4
27677	14.78	-72.53	1.3	260	26.4
27683	14.76	-72.45	1.2	260	26.4
27691	14.74	-72.35	1.2	260	26.5
27698	14.72	-72.25	1.2	260	26.5
27706	14.70	-72.17	1.2	260	26.6
27713	14.68	-72.09	1.2	260	26.7
27719	14.67	-71.98	1.2	260	26.7
27724	14.66	-71.84	1.2	260	26.8
27729	14.65	-71.66	1.2	260	26.9
27734	14.63	-71.51	1.2	260	26.9
27741	14.62	-71.41	1.2	260	27.0
27748	14.60	-71.40	1.2	260	27.1
27754	14.58	-71.42	1.2	260	27.1
27759	14.57	-71.44	1.2	260	27.2
27764	14.56	-71.46	1.2	260	27.2
27770	14.54	-71.48	1.2	260	27.3
27776	14.53	-71.47	1.2	260	27.4
27781	14.52	-71.43	1.3	260	27.4
27786	14.50	-71.40	1.3	259	27.5
27790	14.49	-71.36	1.3	259	27.5
27796	14.48	-71.32	1.3	259	27.6
27801	14.47	-71.28	1.3	259	27.6
27808	14.45	-71.24	1.3	258	27.6
27815	14.43	-71.20	1.3	258	27.7
27820	14.42	-71.17	1.3	258	27.7
27826	14.41	-71.16	1.3	258	27.7
27831	14.40	-71.14	1.3	257	27.7
27835	14.38	-71.13	1.3	257	27.7
27839	14.37	-71.07	1.3	257	27.7
27844	14.36	-70.97	1.3	256	27.7
27850	14.35	-70.85	1.3	256	27.7
27855	14.34	-70.74	1.3	256	27.7
27859	14.33	-70.63	1.3	255	27.7
27863	14.32	-70.53	1.4	255	27.6
27868	14.30	-70.48	1.4	255	27.6
27873	14.29	-70.42	1.4	254	27.6
27878	14.28	-70.42	1.4	254	27.5
27884	14.27	-70.47	1.4	254	27.5
27890	14.25	-70.53	1.4	253	27.4
27895	14.24	-70.59	1.4	253	27.4
27899	14.23	-70.64	1.4	253	27.3
27903	14.22	-70.67	1.4	252	27.2
27907	14.21	-70.70	1.5	252	27.2
27913	14.20	-70.75	1.5	252	27.1
27919	14.18	-70.79	1.5	251	27.0
27925	14.17	-70.82	1.4	251	26.9
27932	14.15	-70.84	1.3	251	26.9
27938	14.14	-70.87	1.3	250	26.8
27944	14.12	-70.90	1.3	250	26.7
27950	14.11	-70.92	1.4	250	26.6
27955	14.10	-70.95	1.5	249	26.6
27959	14.09	-70.97	1.5	249	26.5
27964	14.07	-70.99	1.5	249	26.4
27969	14.06	-71.01	1.4	249	26.4
27973	14.05	-71.02	1.4	249	26.3
27977	14.04	-71.04	1.3	249	26.2
27982	14.03	-71.06	1.4	249	26.2
27986	14.02	-71.07	1.4	249	26.1
27990	14.01	-71.09	1.4	249	26.1
27993	14.01	-71.11	1.4	249	26.0
27997	14.00	-71.15	1.4	249	26.0
28001	13.99	-71.17	1.3	249	26.0
28005	13.98	-71.18	1.3	249	25.9
28009	13.97	-71.20	1.3	249	25.9
28013	13.96	-71.21	1.3	249	25.9
28018	13.95	-71.23	1.3	249	25.9
28023	13.94	-71.25	1.3	250	25.8
28027	13.93	-71.26	1.3	250	25.8
28031	13.92	-71.27	1.2	250	25.8
28035	13.91	-71.28	1.2	250	25.8
28038	13.90	-71.29	1.2	251	25.8
28041	13.89	-71.30	1.2	251	25.8
28044	13.89	-71.30	1.2	251	25.8
28047	13.88	-71.31	1.3	252	25.8
28051	13.87	-71.34	1.2	252	25.8
28056	13.86	-71.38	1.2	252	25.9
28064	13.84	-71.38	1.2	252	25.9
28071	13.82	-71.33	1.2	252	25.9
28078	13.81	-71.31	1.2	253	25.9
28083	13.80	-71.34	1.2	253	25.9
28086	13.79	-71.37	1.2	253	25.9
28089	13.78	-71.37	1.2	253	25.9
28092	13.77	-71.34	1.1	253	26.0
28095	13.77	-71.32	1.0	253	26.0
28098	13.76	-71.28	1.1	253	26.0
28101	13.75	-71.24	1.1	253	26.0
28105	13.74	-71.19	1.2	253	26.1
28109	13.73	-71.13	1.2	253	26.1
28113	13.72	-71.07	1.2	253	26.1
28118	13.71	-71.00	1.2	252	26.1
28124	13.70	-70.96	1.1	252	26.2
28129	13.69	-70.92	1.1	252	26.2
28134	13.68	-70.89	1.1	252	26.2
28137	13.67	-70.88	1.1	252	26.3
28141	13.66	-70.88	1.2	251	26.3
28144	13.65	-70.87	1.2	251	26.4
28149	13.64	-70.89	1.2	251	26.4
28153	13.63	-70.91	1.3	251	26.4
28158	13.62	-70.94	1.3	250	26.5
28162	13.61	-70.95	1.2	250	26.5
28166	13.60	-70.96	1.2	250	26.6
28169	13.59	-70.97	1.2	250	26.6
28173	13.59	-70.99	1.2	250	26.6
28176	13.58	-71.00	1.2	249	26.6
28179	13.57	-71.00	1.2	249	26.7
28183	13.56	-71.01	1.2	249	26.7
28186	13.56	-71.00	1.2	249	26.7
28190	13.55	-70.97	1.2	249	26.7
28193	13.54	-70.94	1.2	249	26.7
28197	13.53	-70.91	1.2	249	26.6
28201	13.52	-70.91	1.2	249	26.6
28206	13.51	-70.94	1.2	249	26.5
28210	13.50	-70.98	1.2	249	26.5
28214	13.49	-71.02	1.2	249	26.4
28218	13.48	-71.02	1.2	249	26.4
28222	13.47	-70.99	1.2	249	26.3
28225	13.47	-70.91	1.2	250	26.2
28228	13.46	-70.81	1.2	250	26.1
28232	13.45	-70.76	1.2	250	26.0
28236	13.44	-70.71	1.2	250	25.9
28242	13.43	-70.64	1.1	251	25.8
28249	13.41	-70.49	1.1	251	25.7
28254	13.40	-70.34	1.1	251	25.7
28259	13.39	-70.24	1.1	252	25.6
28263	13.38	-70.19	1.1	252	25.5
28267	13.37	-70.17	1.1	252	25.4
28270	13.36	-70.15	1.2	253	25.3
28274	13.36	-70.15	1.2	253	25.2
28278	13.35	-70.14	1.1	254	25.1
28282	13.34	-70.13	1.1	254	25.0
28286	13.33	-70.12	1.1	254	25.0
28290	13.32	-70.11	1.2	255	24.9
28295	13.31	-70.10	1.2	255	24.8
28300	13.30	-70.09	1.3	256	24.8
28305	13.29	-70.08	1.3	256	24.7
28309	13.28	-70.09	1.3	256	24.7
28313	13.27	-70.10	1.3	257	24.6
28317	13.26	-70.06	1.3	257	24.6
28321	13.25	-69.98	1.3	258	24.5
28325	13.24	-69.92	1.4	258	24.5
28329	13.23	-69.91	1.4	258	24.5
28334	13.22	-69.90	1.4	259	24.4
28339	13.21	-69.92	1.4	259	24.4
28346	13.20	-69.94	1.3	259	24.4
28353	13.18	-69.95	1.3	260	24.3
28360	13.17	-69.96	1.4	260	24.3
28366	13.15	-69.97	1.5	261	24.3
28371	13.14	-69.97	1.5	261	24.3
28375	13.13	-69.98	1.6	261	24.2
28379	13.12	-69.98	1.6	261	24.2
28384	13.11	-69.97	1.6	262	24.2
28389	13.10	-69.94	1.6	262	24.1
28396	13.09	-69.91	1.6	262	24.1
28401	13.07	-69.91	1.6	263	24.1
28407	13.06	-69.92	1.6	263	24.1
28411	13.05	-69.94	1.6	263	24.0
28415	13.04	-69.95	1.6	264	24.0
28418	13.04	-69.97	1.6	264	24.0
28422	13.03	-70.00	1.6	264	24.0
28426	13.02	-70.03	1.6	265	24.0
28433	13.00	-70.08	1.6	265	23.9
28441	12.99	-70.14	1.6	265	23.9
28449	12.97	-70.19	1.6	265	23.9
28457	12.95	-70.24	1.6	266	23.9
28464	12.94	-70.28	1.6	266	23.9
28470	12.92	-70.31	1.6	267	23.9
28476	12.91	-70.35	1.7	267	23.9
28481	12.90	-70.36	1.7	267	24.0
28486	12.89	-70.36	1.6	268	24.0
28490	12.88	-70.35	1.6	268	24.0
28493	12.87	-70.35	1.6	268	24.0
28496	12.87	-70.34	1.5	269	24.1
28501	12.86	-70.32	1.5	269	24.1
28505	12.85	-70.28	1.5	269	24.2
28510	12.84	-70.29	1.6	270	24.2
28518	12.82	-70.34	1.6	270	24.3
28526	12.80	-70.36	1.6	270	24.3
28534	12.78	-70.37	1.5	271	24.4
28541	12.77	-70.39	1.4	271	24.5
28546	12.76	-70.41	1.4	271	24.6
28551	12.75	-70.41	1.3	272	24.7
28556	12.74	-70.37	1.3	272	24.8
28562	12.73	-70.35	1.3	272	24.9
28568	12.71	-70.38	1.4	272	25.0
28574	12.70	-70.44	1.4	272	25.1
28580	12.69	-70.52	1.3	272	25.2
28588	12.67	-70.60	1.2	272	25.3
28594	12.66	-70.68	1.2	272	25.4
28601	12.64	-70.75	1.2	272	25.5
28607	12.63	-70.82	1.3	272	25.7
28614	12.61	-70.90	1.3	272	25.8
28621	12.60	-70.95	1.3	272	25.9
28627	12.59	-70.94	1.3	272	26.0
28631	12.58	-70.84	1.3	272	26.2
28635	12.57	-70.66	1.2	272	26.3
28639	12.56	-70.46	1.2	272	26.4
28644	12.55	-70.33	1.2	272	26.5
28652	12.53	-70.29	1.2	272	26.6
28660	12.52	-70.26	1.2	271	26.7
28667	12.50	-70.22	1.1	271	26.8
28675	12.48	-70.24	1.1	271	26.9
28682	12.47	-70.28	1.2	271	27.0
28689	12.46	-70.30	1.2	271	27.1
28694	12.45	-70.32	1.2	270	27.2
28698	12.44	-70.33	1.2	270	27.3
28702	12.43	-70.34	1.2	270	27.3
28706	12.42	-70.33	1.1	270	27.4
28711	12.41	-70.30	1.1	269	27.5
28717	12.40	-70.27	1.1	269	27.5
28724	12.38	-70.23	1.1	269	27.5
28731	12.37	-70.19	1.2	269	27.6
28738	12.35	-70.16	1.2	269	27.6
28743	12.34	-70.13	1.2	268	27.6
28747	12.33	-70.09	1.2	268	27.6
28751	12.33	-70.02	1.2	268	27.6
28757	12.31	-69.98	1.2	268	27.6
28763	12.30	-70.01	1.2	267	27.6
28770	12.29	-70.06	1.3	267	27.6
28777	12.27	-70.09	1.4	267	27.6
28783	12.26	-70.12	1.4	266	27.6
28789	12.25	-70.17	1.3	266	27.6
28795	12.24	-70.22	1.3	266	27.6
28802	12.22	-70.29	1.3	266	27.6
28810	12.20	-70.39	1.3	265	27.6
28816	12.19	-70.46	1.4	265	27.6
28822	12.18	-70.54	1.4	265	27.6
28826	12.17	-70.58	1.4	264	27.5
28830	12.16	-70.60	1.4	264	27.5
28834	12.15	-70.61	1.3	264	27.5
28838	12.15	-70.62	1.3	263	27.5
28843	12.14	-70.63	1.3	263	27.5
28852	12.12	-70.65	1.4	263	27.5
28862	12.10	-70.70	1.4	262	27.6
28872	12.08	-70.75	1.3	262	27.6
28880	12.06	-70.80	1.3	262	27.6
28887	12.05	-70.83	1.3	261	27.6
28892	12.04	-70.86	1.4	261	27.6
28896	12.03	-70.89	1.4	261	27.7
28901	12.02	-70.94	1.4	260	27.7
28906	12.01	-71.01	1.3	260	27.7
28912	12.00	-71.09	1.3	260	27.7
28918	11.98	-71.16	1.2	259	27.8
28923	11.97	-71.23	1.2	259	27.8
28929	11.96	-71.32	1.2	259	27.9
28934	11.95	-71.40	1.2	259	27.9
28940	11.94	-71.43	1.2	259	27.9
28946	11.93	-71.40	1.2	258	28.0
28954	11.91	-71.32	1.1	258	28.0
28961	11.90	-71.29	1.1	258	28.0
28966	11.89	-71.32	1.1	258	28.0
28970	11.88	-71.35	1.1	258	28.1
28974	11.87	-71.35	1.1	258	28.1
28979	11.86	-71.30	1.0	258	28.1
28985	11.85	-71.24	1.0	258	28.1
28992	11.83	-71.21	1.0	258	28.1
28999	11.82	-71.19	1.0	258	28.1
29007	11.81	-71.16	1.0	258	28.1
29014	11.79	-71.14	1.0	258	28.1
29021	11.78	-71.12	1.0	258	28.1
29028	11.76	-71.08	1.0	258	28.1
29035	11.75	-71.00	1.0	258	28.1
