/* DATA DESCRIPTION:
THIS IS PRELIMINARY RAW DATA! DO NOT USE IN PUBLICATIONS!
FOR PUBLICATIONS VISIT WWW.PANGAEA.DE TO FIND THE VALIDATED DATASET!
Institution: Alfred Wegener Institut, Helmholtz Center for Polar and Marine Research
Station name: DBLK
WMO ID: 00067
PI: Holger Schmithüsen [holger.schmithuesen@awi.de]
Operator: Juliane Hempelt
Cruise: PS113


Coverage:	LATITUDE: -19.66389 * LONGITUDE: -33.65251
	DATE/TIME START: 2018-05-19T11:10:13 * DATE/TIME END: 2018-05-19T12:45:55
	MINIMUM ALTITUDE: 10m * MAXIMUM ALTITUDE: 31196m
*/
Altitude [m]	PPPP [hPa]	TTT [°C]	RH [%]	dd [deg]	ff [m/s]
26086	21.18	-52.63	1.0	 99	8.2
26092	21.16	-52.57	1.0	100	8.3
26098	21.14	-52.52	1.0	101	8.4
26105	21.12	-52.47	1.0	102	8.4
26112	21.09	-52.42	1.0	103	8.5
26118	21.08	-52.39	1.0	103	8.6
26124	21.06	-52.38	1.0	104	8.7
26129	21.04	-52.37	1.0	104	8.8
26135	21.02	-52.34	1.0	105	8.9
26141	21.00	-52.29	1.0	105	9.0
26147	20.98	-52.26	1.0	105	9.1
26152	20.96	-52.25	1.0	105	9.2
26158	20.95	-52.27	1.0	105	9.2
26164	20.93	-52.28	1.0	105	9.3
26171	20.90	-52.30	1.0	105	9.4
26178	20.88	-52.31	1.0	105	9.5
26184	20.86	-52.29	1.0	105	9.6
26190	20.84	-52.26	1.0	104	9.7
26195	20.83	-52.26	1.0	104	9.8
26200	20.81	-52.26	1.0	103	9.9
26206	20.79	-52.26	1.0	103	9.9
26213	20.77	-52.26	1.0	102	10.0
26221	20.74	-52.28	1.0	102	10.1
26227	20.72	-52.30	1.0	101	10.2
26232	20.71	-52.32	1.0	100	10.3
26237	20.69	-52.33	1.0	100	10.3
26241	20.68	-52.35	1.0	 99	10.4
26247	20.66	-52.35	1.0	 98	10.5
26252	20.64	-52.34	1.0	 97	10.6
26259	20.62	-52.32	1.0	 96	10.7
26265	20.60	-52.28	1.0	 96	10.7
26273	20.58	-52.25	1.0	 95	10.8
26281	20.55	-52.28	1.0	 94	10.9
26289	20.53	-52.35	1.0	 93	11.0
26296	20.50	-52.43	1.0	 93	11.1
26302	20.48	-52.49	1.0	 92	11.2
26307	20.47	-52.52	1.0	 91	11.2
26311	20.46	-52.56	1.0	 91	11.3
26316	20.44	-52.59	1.0	 90	11.4
26320	20.43	-52.59	1.0	 90	11.5
26325	20.41	-52.60	1.0	 89	11.5
26331	20.39	-52.61	1.0	 89	11.6
26337	20.37	-52.61	1.0	 88	11.7
26343	20.36	-52.60	1.0	 88	11.7
26349	20.34	-52.58	1.0	 88	11.8
26356	20.31	-52.55	1.0	 88	11.8
26363	20.29	-52.53	1.0	 87	11.9
26370	20.27	-52.52	1.0	 87	11.9
26377	20.25	-52.49	1.0	 87	11.9
26385	20.22	-52.46	1.0	 87	12.0
26393	20.20	-52.42	1.0	 87	12.0
26401	20.17	-52.37	1.0	 87	12.0
26409	20.15	-52.33	1.0	 87	12.1
26416	20.13	-52.25	1.0	 87	12.1
26422	20.11	-52.15	1.0	 87	12.1
26426	20.09	-52.10	1.0	 87	12.1
26431	20.08	-52.11	1.0	 87	12.1
26436	20.06	-52.14	1.0	 87	12.2
26441	20.05	-52.16	1.0	 87	12.2
26446	20.03	-52.14	1.0	 87	12.2
26452	20.02	-52.11	1.0	 87	12.2
26457	20.00	-52.09	1.0	 87	12.2
26462	19.98	-52.01	1.0	 87	12.2
26468	19.96	-51.92	1.0	 87	12.2
26475	19.94	-51.90	1.0	 87	12.2
26481	19.92	-51.93	1.0	 87	12.2
26487	19.90	-51.94	1.0	 87	12.3
26494	19.89	-51.95	1.0	 87	12.3
26500	19.87	-51.92	1.0	 87	12.3
26505	19.85	-51.88	1.0	 87	12.3
26509	19.84	-51.84	1.0	 87	12.3
26514	19.82	-51.80	1.0	 87	12.3
26521	19.80	-51.77	1.0	 86	12.4
26530	19.77	-51.74	1.0	 86	12.4
26538	19.75	-51.69	1.0	 86	12.5
26546	19.73	-51.64	1.0	 86	12.5
26552	19.71	-51.56	1.0	 85	12.6
26558	19.69	-51.47	1.0	 85	12.6
26565	19.67	-51.42	1.0	 85	12.7
26572	19.65	-51.40	1.0	 85	12.8
26578	19.63	-51.37	1.0	 84	12.8
26584	19.61	-51.33	1.0	 84	12.9
26589	19.60	-51.26	1.0	 84	13.0
26594	19.58	-51.18	1.0	 83	13.1
26599	19.56	-51.09	1.0	 83	13.3
26605	19.55	-51.00	1.0	 82	13.4
26611	19.53	-50.93	1.0	 82	13.5
26617	19.51	-50.88	1.0	 82	13.6
26623	19.49	-50.84	1.0	 81	13.8
26629	19.48	-50.80	1.0	 81	13.9
26635	19.46	-50.74	1.0	 81	14.0
26641	19.44	-50.68	1.0	 80	14.2
26648	19.42	-50.69	1.0	 80	14.3
26653	19.40	-50.74	1.0	 80	14.4
26659	19.39	-50.77	1.0	 79	14.5
26665	19.37	-50.81	1.0	 79	14.7
26672	19.35	-50.81	1.0	 79	14.8
26678	19.33	-50.82	1.0	 78	14.9
26684	19.31	-50.82	1.0	 78	15.0
26690	19.29	-50.80	1.0	 78	15.0
26695	19.28	-50.77	1.0	 78	15.1
26701	19.26	-50.73	1.0	 77	15.2
26708	19.24	-50.68	1.0	 77	15.2
26715	19.22	-50.66	1.0	 77	15.3
26721	19.20	-50.65	1.0	 77	15.3
26727	19.18	-50.64	1.0	 77	15.3
26735	19.16	-50.63	1.0	 76	15.3
26742	19.14	-50.61	1.0	 76	15.3
26749	19.12	-50.61	1.0	 76	15.3
26755	19.10	-50.61	1.0	 76	15.3
26761	19.08	-50.60	1.0	 76	15.3
26766	19.07	-50.56	1.0	 76	15.3
26770	19.06	-50.53	1.0	 76	15.2
26774	19.05	-50.47	1.0	 75	15.2
26779	19.03	-50.41	1.0	 75	15.2
26785	19.02	-50.36	1.0	 75	15.2
26790	19.00	-50.36	1.0	 75	15.2
26797	18.98	-50.37	1.0	 75	15.2
26805	18.96	-50.35	1.0	 75	15.2
26811	18.94	-50.30	1.0	 74	15.2
26817	18.92	-50.26	1.0	 74	15.2
26823	18.90	-50.23	1.0	 74	15.3
26830	18.88	-50.21	1.0	 74	15.3
26837	18.86	-50.18	1.0	 74	15.3
26843	18.85	-50.16	1.0	 74	15.4
26848	18.83	-50.13	1.0	 74	15.4
26853	18.82	-50.11	1.0	 74	15.5
26859	18.80	-50.07	1.0	 73	15.5
26865	18.78	-50.02	1.0	 73	15.6
26872	18.76	-49.97	1.0	 73	15.7
26877	18.75	-49.95	1.0	 73	15.8
26883	18.73	-49.96	1.0	 73	15.8
26890	18.71	-49.99	1.0	 73	15.9
26896	18.69	-49.99	1.0	 73	16.0
26902	18.68	-49.94	1.0	 73	16.0
26908	18.66	-49.90	1.0	 73	16.1
26914	18.64	-49.83	1.0	 73	16.2
26921	18.62	-49.77	1.0	 73	16.3
26927	18.61	-49.74	1.0	 74	16.3
26932	18.59	-49.75	1.0	 74	16.4
26938	18.58	-49.78	1.0	 74	16.5
26943	18.56	-49.82	1.0	 74	16.5
26948	18.55	-49.86	1.0	 74	16.6
26953	18.53	-49.87	1.0	 74	16.6
26959	18.51	-49.88	1.0	 74	16.6
26965	18.50	-49.84	1.0	 74	16.7
26971	18.48	-49.80	1.0	 74	16.7
26977	18.46	-49.76	1.0	 74	16.7
26984	18.44	-49.74	1.0	 74	16.8
26991	18.43	-49.73	1.0	 74	16.8
26997	18.41	-49.71	1.0	 74	16.8
27002	18.39	-49.70	1.0	 75	16.8
27008	18.38	-49.71	1.0	 75	16.9
27014	18.36	-49.71	1.0	 75	16.9
27020	18.34	-49.72	1.0	 75	16.9
27026	18.33	-49.73	1.0	 75	16.9
27032	18.31	-49.69	1.0	 75	17.0
27037	18.29	-49.64	1.0	 74	17.0
27043	18.28	-49.55	1.0	 74	17.0
27048	18.26	-49.49	1.0	 74	17.1
27053	18.25	-49.46	1.0	 74	17.1
27058	18.23	-49.44	1.0	 74	17.1
27065	18.22	-49.42	1.0	 74	17.2
27073	18.19	-49.40	1.0	 74	17.2
27080	18.18	-49.38	1.0	 74	17.3
27085	18.16	-49.35	1.0	 74	17.3
27090	18.15	-49.32	1.0	 74	17.4
27095	18.13	-49.27	1.0	 74	17.4
27101	18.12	-49.21	1.0	 74	17.5
27107	18.10	-49.18	1.0	 74	17.5
27113	18.08	-49.18	1.0	 74	17.6
27119	18.07	-49.16	1.0	 74	17.6
27123	18.06	-49.15	1.0	 74	17.6
27128	18.04	-49.11	1.0	 74	17.7
27134	18.03	-49.06	1.0	 74	17.7
27140	18.01	-49.07	1.0	 74	17.7
27147	17.99	-49.11	1.0	 74	17.7
27153	17.97	-49.13	1.0	 74	17.8
27160	17.95	-49.14	1.0	 74	17.8
27167	17.94	-49.11	1.0	 74	17.8
27173	17.92	-49.08	1.0	 74	17.8
27179	17.90	-49.03	1.0	 74	17.7
27185	17.89	-48.98	1.0	 74	17.7
27191	17.87	-48.96	1.0	 74	17.7
27197	17.85	-48.91	1.0	 74	17.7
27203	17.84	-48.85	1.0	 74	17.7
27208	17.82	-48.81	1.0	 74	17.7
27213	17.81	-48.81	1.0	 74	17.6
27217	17.80	-48.82	1.0	 74	17.6
27222	17.79	-48.78	1.0	 74	17.6
27228	17.77	-48.71	1.0	 74	17.6
27234	17.75	-48.66	1.0	 74	17.6
27240	17.74	-48.64	1.0	 75	17.6
27245	17.72	-48.60	1.0	 75	17.6
27251	17.71	-48.56	1.0	 75	17.7
27257	17.69	-48.48	1.0	 75	17.7
27263	17.68	-48.39	1.0	 75	17.7
27270	17.66	-48.26	1.0	 75	17.8
27277	17.64	-48.13	1.0	 75	17.9
27284	17.62	-48.03	1.0	 75	17.9
27291	17.60	-47.94	1.0	 75	18.0
27296	17.59	-47.90	1.0	 75	18.1
27302	17.57	-47.89	1.0	 75	18.2
27307	17.56	-47.89	1.0	 75	18.4
27311	17.55	-47.88	1.0	 75	18.5
27317	17.53	-47.88	1.0	 75	18.6
27322	17.52	-47.85	1.0	 75	18.7
27329	17.50	-47.80	1.0	 75	18.9
27336	17.48	-47.74	1.0	 75	19.0
27342	17.46	-47.69	1.0	 75	19.2
27348	17.45	-47.68	1.0	 75	19.3
27353	17.44	-47.66	1.0	 75	19.4
27357	17.42	-47.62	1.0	 75	19.6
27362	17.41	-47.56	1.0	 76	19.7
27368	17.40	-47.50	1.0	 76	19.8
27376	17.37	-47.45	1.0	 76	19.9
27385	17.35	-47.41	1.0	 76	20.0
27392	17.33	-47.37	1.0	 76	20.1
27398	17.32	-47.31	1.0	 76	20.2
27402	17.31	-47.23	1.0	 76	20.3
27406	17.30	-47.15	1.0	 77	20.4
27410	17.29	-47.05	1.0	 77	20.4
27414	17.28	-46.97	1.0	 77	20.5
27419	17.26	-46.89	1.0	 77	20.5
27425	17.25	-46.80	1.0	 77	20.6
27431	17.23	-46.73	1.0	 77	20.6
27439	17.21	-46.65	1.0	 78	20.6
27447	17.19	-46.59	1.0	 78	20.6
27453	17.17	-46.54	1.0	 78	20.6
27458	17.16	-46.49	1.0	 78	20.7
27463	17.15	-46.44	1.0	 79	20.7
27468	17.14	-46.39	1.0	 79	20.6
27473	17.12	-46.35	1.0	 79	20.6
27479	17.11	-46.30	1.0	 79	20.6
27485	17.09	-46.24	1.0	 79	20.6
27491	17.08	-46.18	1.0	 80	20.6
27497	17.06	-46.12	1.0	 80	20.6
27504	17.04	-46.08	1.0	 80	20.6
27510	17.03	-46.06	1.0	 80	20.5
27516	17.01	-46.04	1.0	 80	20.5
27521	17.00	-46.03	1.0	 80	20.5
27526	16.99	-45.99	1.0	 80	20.5
27532	16.97	-45.94	1.0	 80	20.4
27538	16.96	-45.88	1.0	 80	20.4
27543	16.94	-45.85	1.0	 80	20.4
27548	16.93	-45.83	1.0	 80	20.4
27553	16.92	-45.80	1.0	 80	20.4
27558	16.90	-45.77	1.0	 80	20.4
27563	16.89	-45.73	1.0	 80	20.4
27568	16.88	-45.69	1.0	 80	20.3
27573	16.87	-45.66	1.0	 79	20.3
27579	16.85	-45.64	1.0	 79	20.3
27585	16.84	-45.61	1.0	 79	20.3
27591	16.82	-45.55	1.0	 79	20.4
27596	16.81	-45.48	1.0	 78	20.4
27603	16.79	-45.42	1.0	 78	20.4
27611	16.77	-45.38	1.0	 78	20.4
27618	16.75	-45.36	1.0	 78	20.4
27626	16.73	-45.35	1.0	 77	20.5
27633	16.72	-45.33	1.0	 77	20.5
27639	16.70	-45.32	1.0	 77	20.6
27644	16.69	-45.33	1.0	 76	20.6
27649	16.68	-45.35	1.0	 76	20.7
27653	16.67	-45.36	1.0	 76	20.7
27658	16.65	-45.34	1.0	 75	20.8
27662	16.64	-45.32	1.0	 75	20.8
27667	16.63	-45.29	1.0	 75	20.9
27672	16.62	-45.25	1.0	 74	21.0
27678	16.60	-45.22	1.0	 74	21.0
27682	16.59	-45.21	1.0	 74	21.1
27687	16.58	-45.23	1.0	 73	21.2
27695	16.56	-45.28	1.0	 73	21.2
27703	16.54	-45.32	1.0	 73	21.3
27712	16.52	-45.37	1.0	 72	21.3
27719	16.50	-45.40	1.0	 72	21.4
27723	16.49	-45.42	1.0	 72	21.4
27727	16.48	-45.43	1.0	 72	21.5
27732	16.47	-45.42	1.0	 71	21.5
27737	16.46	-45.40	1.0	 71	21.6
27743	16.44	-45.37	1.0	 71	21.6
27749	16.43	-45.32	1.0	 71	21.7
27755	16.41	-45.31	1.0	 71	21.7
27762	16.40	-45.33	1.0	 70	21.7
27769	16.38	-45.39	1.0	 70	21.8
27774	16.37	-45.45	1.0	 70	21.8
27779	16.35	-45.49	1.0	 70	21.8
27783	16.34	-45.53	1.0	 70	21.8
27788	16.33	-45.57	1.0	 70	21.8
27793	16.32	-45.60	1.0	 70	21.8
27798	16.31	-45.63	1.0	 70	21.8
27804	16.29	-45.65	1.0	 70	21.8
27810	16.28	-45.69	1.0	 70	21.9
27816	16.26	-45.74	1.0	 70	21.9
27822	16.25	-45.79	1.0	 70	21.8
27829	16.23	-45.82	1.0	 70	21.8
27836	16.21	-45.82	1.0	 70	21.8
27843	16.20	-45.81	1.0	 70	21.8
27850	16.18	-45.81	1.0	 70	21.8
27855	16.17	-45.81	1.0	 70	21.8
27860	16.16	-45.78	1.0	 70	21.8
27866	16.14	-45.72	1.0	 71	21.7
27872	16.13	-45.68	1.0	 71	21.7
27879	16.11	-45.67	1.0	 71	21.7
27887	16.09	-45.66	1.0	 71	21.6
27895	16.07	-45.66	1.0	 71	21.6
27901	16.06	-45.68	1.0	 72	21.5
27907	16.04	-45.72	1.0	 72	21.5
27912	16.03	-45.76	1.0	 72	21.4
27917	16.02	-45.78	1.0	 73	21.3
27923	16.00	-45.80	1.0	 73	21.3
27929	15.99	-45.79	1.0	 73	21.2
27935	15.97	-45.76	1.0	 73	21.1
27941	15.96	-45.73	1.0	 74	21.0
27947	15.95	-45.71	1.0	 74	20.9
27953	15.93	-45.73	1.0	 74	20.8
27959	15.92	-45.76	1.0	 75	20.7
27965	15.90	-45.75	1.0	 75	20.7
27971	15.89	-45.72	1.0	 75	20.6
27978	15.87	-45.69	1.0	 76	20.5
27984	15.86	-45.68	1.0	 76	20.4
27991	15.84	-45.65	1.0	 76	20.3
27998	15.83	-45.64	1.0	 76	20.2
28004	15.81	-45.67	1.0	 77	20.2
28010	15.80	-45.70	1.0	 77	20.1
28015	15.78	-45.72	1.0	 77	20.0
28020	15.77	-45.74	1.0	 77	20.0
28024	15.76	-45.73	1.0	 78	19.9
28029	15.75	-45.70	1.0	 78	19.9
28035	15.74	-45.65	1.0	 78	19.8
28041	15.72	-45.61	1.0	 78	19.8
28048	15.71	-45.58	1.0	 79	19.8
28054	15.69	-45.54	1.0	 79	19.8
28060	15.68	-45.51	1.0	 79	19.7
28066	15.66	-45.49	1.0	 79	19.7
28073	15.65	-45.43	1.0	 79	19.7
28081	15.63	-45.35	1.0	 79	19.7
28091	15.61	-45.29	1.0	 79	19.7
28100	15.58	-45.24	1.0	 80	19.7
28107	15.57	-45.17	1.0	 80	19.7
28113	15.55	-45.09	1.0	 80	19.7
28118	15.54	-45.05	1.0	 80	19.7
28124	15.53	-45.04	1.0	 80	19.7
28129	15.52	-45.03	1.0	 80	19.7
28134	15.50	-45.01	1.0	 80	19.7
28139	15.49	-45.00	1.0	 81	19.7
28144	15.48	-44.99	1.0	 81	19.7
28150	15.47	-44.99	1.0	 81	19.6
28155	15.46	-44.99	1.0	 81	19.6
28163	15.44	-45.02	1.0	 81	19.6
28172	15.42	-45.05	1.0	 82	19.6
28180	15.40	-45.07	1.0	 82	19.5
28187	15.38	-45.09	1.0	 82	19.5
28192	15.37	-45.11	1.0	 82	19.4
28198	15.36	-45.13	1.0	 83	19.4
28203	15.35	-45.14	1.0	 83	19.4
28208	15.33	-45.14	1.0	 83	19.3
28214	15.32	-45.14	1.0	 84	19.3
28220	15.31	-45.12	1.0	 84	19.2
28228	15.29	-45.09	1.0	 84	19.2
28235	15.27	-45.06	1.0	 85	19.1
28243	15.25	-45.04	1.0	 85	19.1
28250	15.24	-45.04	1.0	 85	19.1
28256	15.22	-45.06	1.0	 86	19.0
28262	15.21	-45.10	1.0	 86	19.0
28267	15.20	-45.13	1.0	 86	19.0
28272	15.19	-45.14	1.0	 87	19.0
28277	15.18	-45.13	1.0	 87	19.0
28283	15.16	-45.13	1.0	 87	18.9
28290	15.15	-45.13	1.0	 88	18.9
28298	15.13	-45.11	1.0	 88	18.9
28305	15.11	-45.11	1.0	 88	18.9
28312	15.10	-45.14	1.0	 88	18.9
28319	15.08	-45.18	1.0	 88	18.9
28325	15.07	-45.18	1.0	 88	18.9
28331	15.05	-45.17	1.0	 88	18.9
28337	15.04	-45.18	1.0	 88	18.9
28344	15.02	-45.21	1.0	 88	18.9
28350	15.01	-45.24	1.0	 88	18.9
28358	14.99	-45.25	1.0	 88	18.9
28366	14.98	-45.26	1.0	 88	18.9
28373	14.96	-45.27	1.0	 88	18.9
28379	14.95	-45.27	1.0	 88	18.9
28385	14.93	-45.28	1.0	 88	18.9
28391	14.92	-45.29	1.0	 88	18.8
28397	14.91	-45.29	1.0	 88	18.8
28403	14.89	-45.28	1.0	 88	18.8
28409	14.88	-45.29	1.0	 87	18.8
28415	14.87	-45.32	1.0	 87	18.8
28421	14.85	-45.31	1.0	 87	18.7
28427	14.84	-45.29	1.0	 87	18.7
28433	14.83	-45.26	1.0	 87	18.7
28439	14.81	-45.25	1.0	 87	18.7
28445	14.80	-45.22	1.0	 87	18.6
28451	14.79	-45.19	1.0	 86	18.6
28457	14.77	-45.18	1.0	 86	18.6
28464	14.76	-45.19	1.0	 86	18.6
28472	14.74	-45.18	1.0	 86	18.6
28478	14.73	-45.14	1.0	 86	18.6
28484	14.71	-45.12	1.0	 86	18.6
28490	14.70	-45.13	1.0	 86	18.6
28496	14.69	-45.14	1.0	 86	18.6
28503	14.67	-45.15	1.0	 86	18.6
28510	14.66	-45.17	1.0	 86	18.6
28518	14.64	-45.19	1.0	 85	18.7
28525	14.62	-45.19	1.0	 85	18.7
28531	14.61	-45.16	1.0	 85	18.7
28537	14.60	-45.10	1.0	 85	18.8
28543	14.58	-45.06	1.0	 85	18.8
28548	14.57	-45.06	1.0	 85	18.9
28554	14.56	-45.08	1.0	 84	18.9
28560	14.55	-45.10	1.0	 84	19.0
28564	14.54	-45.09	1.0	 84	19.0
28569	14.53	-45.09	1.0	 84	19.1
28573	14.52	-45.11	1.0	 84	19.2
28579	14.51	-45.15	1.0	 83	19.2
28585	14.49	-45.19	1.0	 83	19.3
28592	14.48	-45.24	1.0	 83	19.4
28600	14.46	-45.30	1.0	 83	19.4
28607	14.44	-45.33	1.0	 82	19.5
28614	14.43	-45.33	1.0	 82	19.5
28621	14.41	-45.33	1.0	 82	19.6
28628	14.40	-45.37	1.0	 82	19.6
28635	14.38	-45.41	1.0	 81	19.6
28642	14.37	-45.44	1.0	 81	19.7
28651	14.35	-45.49	1.0	 81	19.7
28659	14.33	-45.54	1.0	 81	19.7
28665	14.32	-45.56	1.0	 81	19.7
28669	14.31	-45.56	1.0	 80	19.7
28674	14.30	-45.55	1.0	 80	19.7
28679	14.29	-45.54	1.0	 80	19.7
28685	14.28	-45.53	1.0	 80	19.6
28691	14.26	-45.52	1.0	 80	19.6
28699	14.25	-45.54	1.0	 80	19.6
28708	14.23	-45.56	1.0	 80	19.5
28715	14.21	-45.56	1.0	 80	19.5
28721	14.20	-45.55	1.0	 80	19.5
28728	14.18	-45.56	1.0	 80	19.4
28734	14.17	-45.56	1.0	 79	19.4
28740	14.16	-45.54	1.0	 80	19.3
28745	14.15	-45.50	1.0	 80	19.3
28750	14.14	-45.47	1.0	 80	19.2
28756	14.13	-45.49	1.0	 80	19.2
28761	14.11	-45.52	1.0	 80	19.1
28768	14.10	-45.54	1.0	 80	19.1
28774	14.09	-45.56	1.0	 80	19.0
28780	14.07	-45.56	1.0	 80	19.0
28786	14.06	-45.53	1.0	 80	19.0
28793	14.05	-45.51	1.0	 80	19.0
28800	14.03	-45.53	1.0	 80	18.9
28808	14.01	-45.54	1.0	 80	18.9
28815	14.00	-45.50	1.0	 81	18.9
28820	13.99	-45.45	1.0	 81	18.9
28826	13.98	-45.45	1.0	 81	18.9
28832	13.96	-45.47	1.0	 81	18.8
28838	13.95	-45.47	1.0	 81	18.8
28843	13.94	-45.42	1.0	 81	18.8
28848	13.93	-45.38	1.0	 81	18.8
28854	13.92	-45.37	1.0	 81	18.8
28860	13.91	-45.39	1.0	 81	18.8
28865	13.89	-45.42	1.0	 81	18.8
28872	13.88	-45.44	1.0	 81	18.8
28880	13.87	-45.45	1.0	 81	18.8
28887	13.85	-45.47	1.0	 81	18.8
28895	13.83	-45.51	1.0	 81	18.8
28902	13.82	-45.52	1.0	 81	18.8
28910	13.80	-45.53	1.0	 81	18.8
28917	13.79	-45.57	1.0	 81	18.8
28925	13.77	-45.60	1.0	 81	18.8
28933	13.75	-45.60	1.0	 81	18.8
28941	13.74	-45.59	1.0	 81	18.8
28947	13.72	-45.56	1.0	 81	18.8
28952	13.72	-45.53	1.0	 80	18.8
28956	13.71	-45.52	1.0	 80	18.8
28960	13.70	-45.52	1.0	 80	18.8
28965	13.69	-45.50	1.0	 80	18.8
28971	13.68	-45.46	1.0	 80	18.8
28979	13.66	-45.44	1.0	 80	18.8
28985	13.65	-45.46	1.0	 80	18.8
28992	13.63	-45.48	1.0	 80	18.8
28998	13.62	-45.47	1.0	 80	18.8
29004	13.61	-45.44	1.0	 80	18.8
29010	13.60	-45.43	1.0	 80	18.8
29016	13.58	-45.45	1.0	 79	18.8
29023	13.57	-45.47	1.0	 79	18.8
29030	13.56	-45.49	1.0	 79	18.8
29036	13.54	-45.51	1.0	 79	18.7
29042	13.53	-45.53	1.0	 79	18.7
29048	13.52	-45.52	1.0	 79	18.7
29054	13.51	-45.52	1.0	 79	18.7
29060	13.49	-45.55	1.0	 79	18.7
29066	13.48	-45.57	1.0	 79	18.7
29072	13.47	-45.59	1.0	 79	18.7
29079	13.46	-45.59	1.0	 79	18.7
29086	13.44	-45.58	1.0	 79	18.6
29093	13.43	-45.56	1.0	 79	18.6
29100	13.41	-45.54	1.0	 79	18.6
29107	13.40	-45.53	1.0	 79	18.6
29112	13.39	-45.52	1.0	 79	18.6
29116	13.38	-45.49	1.0	 79	18.5
29120	13.37	-45.44	1.0	 79	18.5
29125	13.36	-45.41	1.0	 79	18.5
29130	13.35	-45.41	1.0	 79	18.5
29135	13.34	-45.41	1.0	 79	18.4
29141	13.33	-45.40	1.0	 79	18.4
29147	13.32	-45.40	1.0	 79	18.4
29153	13.31	-45.39	1.0	 79	18.3
29160	13.29	-45.38	1.0	 79	18.3
29168	13.28	-45.37	1.0	 79	18.3
29174	13.27	-45.37	1.0	 79	18.2
29181	13.25	-45.38	1.0	 79	18.2
29188	13.24	-45.36	1.0	 80	18.2
29196	13.22	-45.33	1.0	 80	18.1
29202	13.21	-45.33	1.0	 80	18.1
29209	13.20	-45.37	1.0	 80	18.1
29215	13.18	-45.41	1.0	 80	18.0
29221	13.17	-45.42	1.0	 80	18.0
29227	13.16	-45.43	1.0	 80	18.0
29233	13.15	-45.43	1.0	 80	17.9
29238	13.14	-45.44	1.0	 80	17.9
29244	13.13	-45.45	1.0	 80	17.9
29249	13.12	-45.44	1.0	 80	17.8
29255	13.11	-45.44	1.0	 80	17.8
29260	13.09	-45.47	1.0	 80	17.7
29266	13.08	-45.51	1.0	 80	17.7
29272	13.07	-45.54	1.0	 80	17.7
29278	13.06	-45.54	1.0	 79	17.6
29284	13.05	-45.53	1.0	 79	17.6
29290	13.04	-45.52	1.0	 79	17.6
29296	13.03	-45.51	1.0	 79	17.5
29303	13.01	-45.52	1.0	 79	17.5
29310	13.00	-45.53	1.0	 79	17.5
29317	12.98	-45.55	1.0	 79	17.4
29324	12.97	-45.55	1.0	 78	17.4
29331	12.96	-45.57	1.0	 78	17.4
29336	12.95	-45.60	1.0	 78	17.4
29341	12.94	-45.63	1.0	 78	17.4
29347	12.93	-45.64	1.0	 78	17.3
29353	12.91	-45.64	1.0	 77	17.3
29359	12.90	-45.64	1.0	 77	17.3
29366	12.89	-45.60	1.0	 77	17.3
29373	12.88	-45.57	1.0	 77	17.3
29380	12.86	-45.54	1.0	 77	17.3
29386	12.85	-45.56	1.0	 76	17.3
29393	12.84	-45.60	1.0	 76	17.4
29399	12.82	-45.61	1.0	 76	17.4
29406	12.81	-45.60	1.0	 76	17.4
29413	12.80	-45.60	1.0	 76	17.4
29420	12.79	-45.61	1.0	 76	17.4
29427	12.77	-45.63	1.0	 75	17.4
29433	12.76	-45.64	1.0	 75	17.5
29438	12.75	-45.65	1.0	 75	17.5
29443	12.74	-45.66	1.0	 75	17.5
29449	12.73	-45.69	1.0	 75	17.5
29457	12.71	-45.72	1.0	 75	17.5
29464	12.70	-45.76	1.0	 75	17.6
29471	12.69	-45.80	1.0	 75	17.6
29479	12.67	-45.83	1.0	 75	17.6
29485	12.66	-45.83	1.0	 75	17.6
29493	12.65	-45.82	1.0	 75	17.6
29500	12.63	-45.77	1.0	 75	17.6
29508	12.62	-45.71	1.0	 75	17.6
29514	12.61	-45.70	1.0	 75	17.6
29520	12.60	-45.72	1.0	 75	17.6
29525	12.58	-45.73	1.0	 75	17.6
29531	12.57	-45.72	1.0	 75	17.6
29535	12.57	-45.73	1.0	 75	17.6
29539	12.56	-45.74	1.0	 75	17.6
29543	12.55	-45.75	1.0	 75	17.6
29548	12.54	-45.73	1.0	 75	17.5
29552	12.53	-45.70	1.0	 75	17.5
29556	12.53	-45.71	1.0	 75	17.5
29561	12.52	-45.76	1.0	 75	17.4
29568	12.50	-45.80	1.0	 75	17.4
29575	12.49	-45.85	1.0	 75	17.3
29582	12.48	-45.84	1.0	 74	17.3
29589	12.47	-45.84	1.0	 74	17.2
29596	12.45	-45.80	1.0	 74	17.2
29605	12.43	-45.77	1.0	 74	17.1
29614	12.42	-45.76	1.0	 74	17.0
29622	12.40	-45.74	1.0	 74	16.9
29627	12.39	-45.73	1.0	 73	16.9
29632	12.38	-45.72	1.0	 73	16.8
29637	12.38	-45.70	1.0	 73	16.7
29642	12.37	-45.65	1.0	 72	16.6
29647	12.36	-45.62	1.0	 72	16.5
29654	12.34	-45.63	1.0	 72	16.5
29660	12.33	-45.68	1.0	 71	16.4
29668	12.32	-45.70	1.0	 71	16.3
29677	12.30	-45.72	1.0	 71	16.2
29685	12.29	-45.69	1.0	 70	16.1
29693	12.27	-45.66	1.0	 70	16.0
29699	12.26	-45.60	1.0	 69	15.9
29705	12.25	-45.55	1.0	 69	15.8
